nombre|artista|duracion
Born Under A Bad Sign - Mono Mix|Albert King|169997
Nobody Knows Me At All|The Weepies;Deb Talan;Steve Tannen|120720
Bitter Morning Taste|Tim Vantol|149274
DBS Out|Days N Daze|127033
Crazy - (Acoustic Mix)|Vendredi;Son&Dad|169404
Dungeon Song|The Bridge City Sinners|202594
Can I Sleep On Your Floor??|Chad Hates George|125100
Josephine|Frank Turner|202400
いきのこり●ぼくら|Ichiko Aoba|406103
Careless Whisper|Boyce Avenue|247805
Look After You|Aron Wright|191765
Perfect|Acoustic Guitar Collective|192397
When the Party's Over|Kina Grannis|154732
Longest Night|Howie Day|215746
Photograph|Andrew Foy;Renee Foy|218590
Shame|Ciaran Lavery|251960
Iris|Bailey Jehl|165223
Running Wild|Jules Larson|228387
彼方で|Masaharu Fukuyama|272320
Hazy (Featuring William Fitzsimmons)|Rosi Golan|235960
Let It Go|Colin & Caroline|194129
I Wanna Be Your Ghost (feat. Ghosts)|Gen Hoshino|225533
約束の丘|Masaharu Fukuyama|326413
Young And In Love|Ingrid Michaelson|208226
No Plans|Jason Mraz|148000
Easy on Me|Boyce Avenue|260040
Tonight You Belong To Me|Eddie Vedder;Cat Power|101539
Closer|Ysabelle Cuevas|178666
One Last Breath|Boyce Avenue|236800
Devil's Backbone|The Civil Wars|149426
Waltzing Matilda|Will Moore|148127
Girls Chase Boys|Ingrid Michaelson|221413
The Woman I Love|Jason Mraz|190751
The Love Me or Die|C.W. Stoneking|234600
美しき花|Masaharu Fukuyama|330026
Isn't She Lovely|Suy Galvez|181466
世界中の誰よりきっと|Mone Kamishiraishi|217466
Black Horse And The Cherry Tree|KT Tunstall|172373
Drunks|Johnnyswim|279068
Coming Home|Drew Holcomb;Ellie Holcomb;Drew Holcomb & The Neighbors|146360
I'm Tore Down|Freddie King|253333
Neighbor (Piano Version)|JJ Heller|236000
I Will Always Be Yours|Ben Rector|226826
Nine on the Bortle|Days N Daze|269139
Redemption|Frank Turner|288133
Other Side Of The World|KT Tunstall|214560
Setting Forth|Eddie Vedder|97866
Eulogy|Frank Turner|94466
Tarnished Ol' Photograph|Days N Daze|148035
Rocksteady|Marc Broussard|243840
Come on In|The Bridge City Sinners|204926
Laugh While You Can|The Bridge City Sinners|168118
Untainted Love|Frank Turner|174466
Whiny Bitch|Harley Poe|272100
I Wanna See It Burn|Days N Daze;Juicy Karkass|157000
I'll Be Home for Christmas|Mindy Smith|216093
I'll Be Home for Christmas|Mindy Smith|216093
It's Amazing|Mindy Smith|220213
How Far Does the Dark Go?|Anya Marina|245726
THATS WHAT I WANT (Acoustic)|Adam Christopher|172857
Dynamite - Acoustic|Hannah's Yard|155904
Never Stop (Wedding Version)|SafetySuit|175200
You're Mine (The Chase)|Meiko|208386
パラレル・ラブ|Yosui Inoue;Tamio Okuda|246786
Let Her Go|Boyce Avenue;Hannah Trigwell|219650
So Are We|Canyon City|252640
Shallow|Eddy Tyler|214784
Hold Each Other (feat. Futuristic)|A Great Big World;Futuristic|216040
別れの予感|Hanare Gumi|274133
I Was Born To Love You|Ray LaMontagne|251933
Naked Heart|Aimyon|296653
Days I Will Remember|Tyrone Wells|201506
Smell the Coffee|Kaiak|201861
Unlonely|Jason Mraz|231266
See You Again|Boyce Avenue;Bea Miller|239802
ゆめのなか|Sakura Fujiwara|247666
More Than You Know - Acoustic Covers of Popular Songs|Filip Nordin|155510
Nothing Really Matters|Gabrielle Aplin|164786
Don't Wanna Know - Acoustic Version|The Mayries|183472
Sweetest Thing|Allman Brown|218502
A Safe Place to Land (feat. John Legend)|Sara Bareilles;John Legend|269209
Your Song|Suy Galvez|242880
Billie Jean|The Civil Wars|259920
Cadillac Assembly Line|"Melvin Taylor;Lucky Peterson;Titus Williams;Ray ""Killer"" Allison"|318333
Pirates of the Caribbean Theme|Eddie van der Meer|98000
全て身に覚えのある痛みだろう?|Takehara Pistol|182306
Life Is A Bitch|Luther Allison|219640
オールドルーキー (再録)|Takehara Pistol|361693
You and I Both|Jason Mraz|218240
The Past Recedes|John Frusciante|233626
Laro Laro Laro|Maris Racal|174124
Stones|Front Porch Step|250987
Need You|Penny and Sparrow|189282
When It's Gone|We The Heathens|209606
Heaven Sent|Front Porch Step|212960
Too Much Heaven|Gail Blanco|294853
Face the Void|Ramshackle Glory|179920
V: Fair Trade Death March|RENT STRIKE|330454
Fate of a Coward|Days N Daze|175046
Don't Start Me To Talkin'|Sonny Boy Williamson II|153653
Angel of Death|AJJ|174709
Bitter Old Man - Live|Ramshackle Glory|258866
You're a Witch|Harley Poe|172121
Non Serviam|Frank Turner|119946
The Gathering|Frank Turner|159640
7 Years|Eric Lumiere|244821
Comfort epershand Control|Days N Daze|182204
Demons|Frank Turner|245386
愛を伝えたいだとか|Aimyon|235240
FUSHIGI|Gen Hoshino|290000
Bad News Is Coming|Luther Allison|445533
I Mean Love|Ethan Loukas|193876
Night Bus|Gabrielle Aplin|221826
Dark Matter|Andrew Belle|318439
Doraemon|Gen Hoshino|239933
Landslide|Carly Lyman;Jason Lux|194782
I'd Rather Be With You [Radio Edit]|Joshua Radin|163200
Leave The Door Open - Acoustic|Blame Jones|186503
Careful|Michelle Featherstone|256760
Use Somebody - Acoustic|Lusaint|172633
She Only Lies|Kurt Cobain|167186
What About Us - Acoustic|Thomas Daniel|255510
Hound Dog|Big Mama Thornton|181000
Turn To Stone|Ingrid Michaelson|276386
Drawn by the Wind (Arr. for Guitar)|Joseph Sullinger|196487
Don't Shy From The Light|Neulore|269826
Memories (Acoustic)|Ben Woodward|183337
She’s The Song|Nathan Angelo|217898
When You Fall in Love|Andrew Ripp|221070
I Won’t Give Up|Jason Mraz|240640
Suitcase|JJ Heller|229519
Stitches|Filip Nordin|140547
I 'll Play the Blues for You|"Melvin Taylor;Lucky Peterson;Titus Williams;Ray ""Killer"" Allison"|317133
PRIDE|Mone Kamishiraishi|317146
The Power of Love|Gabrielle Aplin|245160
Arms Of A Woman|Amos Lee|251440
Seeing Other People|Donovan Woods|186143
King of Anything|Sara Bareilles|207493
Lost Cause - Acoustic Covers Versions of Popular Songs|Covers Culture;Acoustic Covers Culture;Lounge Covers Culture Of Popular Songs|148812
The Weakness in Me|Keisha White|199093
Honey|Austin Plaine|191973
I Like to Be With Me When I'm With You|Drew Holcomb & The Neighbors|230773
No More - Live|Eddie Vedder|270466
On & On|Beans on Toast|279781
A Million Years|Johnnyswim|219853
End Of The Road|Eddie Vedder|199880
It Really Sucked, Actually|Not Half Bad|89760
The Work|Frank Turner|212893
Trenchfoot|Chuck Ragan|236293
Unicron|AJJ|73066
Issues|Violent Femmes|185250
Darkest Heart|AJJ|122600
Letter Home|Defiance, Ohio|91893
Control|NORMANDY;Lynn Miller|175336
Fall Out|Days N Daze|214099
The Gathering|Frank Turner|159019
This Time Tomorrow|Brandi Carlile|206267
Roll Me Through the Gates of Hell - Acoustic Version|Mischief Brew|233306
SUN|Gen Hoshino|241466
Sweet but Psycho - Acoustic|Parker Jenkins|188712
I'm the One - Acoustic|Sunset & Highland|233488
Magic|Gabrielle Aplin|245653
Lost|Kris Allen|198386
黄金の月|Shikao Suga|319533
It Would Be You|Ben Rector|219066
As It Was - Acoustic Instrumental|Guus Dielissen|139612
Sweet Child O' Mine - Acoustic|Jae Hall|178615
Beyond The Sea|Kina Grannis|119423
Have I Told You Lately That I Love You - Acoustic|John Adams|201885
Pilots|Andrew Ripp|219653
さくら - 二〇一九|Naotaro Moriyama|279386
Homeland|Chord Overstreet|222400
The Hardest Thing|Tyler Ward|200227
Supermarket Flowers|Postcards & Polaroids;Sad Boy|145753
陽はまた昇る|Yu Takahashi|245600
Swans|Unkle Bob|150346
The Greatest Showman - Rewrite The Stars (Acoustic)|The Cameron Collective|214860
Perfect|Boyce Avenue|257390
A Million Dreams - Acoustic|John Adams|202928
3636|Aimyon|251720
君はロックを聴かない|Aimyon|246306
Tears In Heaven|Boyce Avenue|280652
Paperweight by Joshua Radin and Schuyler Fisk|Joshua Radin|204333
Meant to Be|JJ Heller|186373
Paasa|Kurei|169315
No Matter Where You Are - Wedding Version|Us The Duo|251164
大安|Hanare Gumi|322140
Now We're Starting Over Again|Suy Galvez|260853
In the Morning|JJ Heller|306853
My Babe|Little Walter|162040
What a Time to Be Alive|Matt Pless|199866
The Longer I Run|Peter Bradley Adams|251453
You're Not Sorry - Acoustic Covers Versions of Popular Songs|Covers Culture;Acoustic Covers Culture;Lounge Covers Culture Of Popular Songs|149783
Don't Think Twice, It's All Right - Acoustic|Jay Filson|210901
Is There Something|Suy Galvez|306092
Living in the Moment|Jason Mraz|235080
Other Side Of The World|KT Tunstall|214560
Torches Are Calling|Days N Daze|70506
Close to You|Gail Blanco|188040
Far Behind|Eddie Vedder|135320
Protest Songs|Ankle Grease|111641
White Worms|AJJ|163385
Miranda|Frank Turner|240866
Linoleum|Frank Turner|88626
God Gave Me You|Dave Barnes|228960
Perfectly Dysfunctional|Days N Daze|207151
Internet Song|Apes of the State|162293
Welcome to Hell|Get Dead|158906
Pop Virus|Gen Hoshino|182000
All Too Well - Jake's Version|John Elliott|578064
Dilemma|Brandon Chase;Taylor Manns|247683
Miss You|Gabrielle Aplin|197546
Kiss Me|Zak Manley|163913
Teenage Dream|Sara Farell|197195
White|Tim Halperin|210226
All Falls Down|Linn Brikell|209669
This Is Love|Zack Tabudlo|206451
Still Falling For You - Acoustic|Sara Farell;Simon Samaeng|252567
I Will Wait|The Mayries|216841
Always Be My Baby|Rosie Thomas;The Shins;Sufjan Stevens;Josh Ottum|254306
Jocelyn Flores - Acoustic Guitar|Celestial Conscience|59823
Use Somebody - Acoustic Version|Isabella Celander|186660
As Long as You Love Me|Erato;Charlotte Almgren|151618
Can't Go Back|Rosi Golan|227413
The Nights - Acoustic|Caj Morgan|118878
月ひとしずく|Yosui Inoue;Tamio Okuda|253600
Party of One (feat. Sam Smith)|Brandi Carlile;Sam Smith|259558
恋の魔力|Masaharu Fukuyama|278613
Take Me Home|Us The Duo|257706
ドサ回り数え歌|Takehara Pistol|177613
純風|Kazuyoshi Saito|177666
Fix You|Boyce Avenue;Tyler Ward|294736
Truth|Front Porch Step|258271
Jericho|Andrew Ripp|203070
The Weakness In Me|Keisha White|200720
Invincible|Eddie Vedder|286950
Yellow Lines|Brendan James|212373
What a Wonderful World|Joseph Sullinger|138748
No More|Eddie Vedder|217400
Spoonful|Howlin' Wolf|170000
Over|Johnnyswim|382474
Body Terror Song|AJJ|157600
VI: Don't Let Love Bog You Down|RENT STRIKE|221598
What Are You Doing New Years Eve|Johnnyswim|173546
SOS - Acoustic Covers Versions|Covers Culture|149610
The Power of Love|Gabrielle Aplin|245160
Mosquitoes|Days N Daze|163013
High 5|Calibretto 13|201866
Don't Wanna Be Without Ya|Penny and Sparrow|207762
Of Ballots and Barricades - Live|Ramshackle Glory|104200
Dirty Little Rag|Rail Yard Ghosts|219219
Day Old Coffee|Laura Jane Grace|73501
Clawfoot|Pigeon Pit|168240
Peach|Pigeon Pit|150439
Alone in the Dark Mansion of Madness|Harley Poe|403911
Skin Deep (feat. Derek Trucks)|Buddy Guy;Derek Trucks|268906
We Shall Not Overcome|Frank Turner|232815
Northbound|Grace Petrie|270920
Sombody else - Acoustic|Sara Farell|170712
Stuck with U - Acoustic|Jonah Baker|188181
Havana - Acoustic|Matt Johnson|141142
Yakap|Zack Tabudlo|178947
Sunflower|Sara Farell|181897
Hollywood's Bleeding|Mother's Daughter;Beck Pete|217777
Without You|Salty Snacks|179236
Between the Stars|Canyon City|252013
To Whom It May Concern|The Civil Wars|211360
Issues - Acoustic|Sara Farell|189732
花になる|Tamio Okuda|209200
Unconditional|Richard Walters|260000
Moth To A Flame - Acoustic Instrumental|Guus Dielissen|181819
Bleeding Love|Boyce Avenue|210186
Light|Jon Bryant|267306
A Thousand Miles|Boyce Avenue;Alex Goot|244173
Darkness Within|Michael Logen|252628
Ikaw Lamang|Ice Seguerra|282387
Over You|Ingrid Michaelson;A Great Big World|283266
Stay Right Where You Are|Ingrid Michaelson|281213
(I Just) Died In Your Arms - Acoustic|Carly Lyman;Jason Lux|211364
Walking By Myself|Jimmy Rogers|167266
KISSして|Masaharu Fukuyama|223333
Nintendo|Todd Carey|178659
Diamonds|Mone Kamishiraishi|300626
We'll Make It Through|Ray LaMontagne|361013
Untainted Innocence|Steve Pulvers|133500
Afterglow - Stephan Baulig Remix|Andrew Foy;Renee Foy;Stephan Baulig|213620
To the Wind|Chris Cresswell|187908
What Love Really Means|JJ Heller|236200
PEOPLE GET READY|Hanare Gumi|242001
Lovin' Whiskey|Rory Block|246773
Already Home|A Great Big World|230186
Big Time|Johnnyswim|198136
Canada|Bobbylene|126951
Meet Me in the Shade|Chris Cresswell|180000
I Am So Mad at You|AJJ|104306
Wind in Your Sails|Joey Cape|226786
Deathlessness|AJJ|220832
Little Blue Pills, Pt..3|Days N Daze|149214
Drag Me Down|Son&Dad;Filip Nordin|141176
None Exempt|Days N Daze|230691
Going To Germany|Cannon's Jug Stompers|154106
Rivers|Frank Turner|274133
When I Was Your Man|Vendredi;ELLE|209530
Fry, Bacon, Fry (Die Pigs!)|Chad Hates George|203702
Dance, Motherfucker, Dance!|Violent Femmes|197266
In the Midnight Hour (feat. J.J. Grey)|Marc Broussard;J.J. Grey|159666
Seven Nation Army - Acoustic Covers Versions of Popular Songs|Vendredi;Chrissy Dave|142363
She's a Problem|Get Dead|152053
Mood - Acoustic|Adam Christopher|161000
Long Drive|Jason Mraz|230746
Issues|Kina Grannis|221568
Pink Sky Moon|Joe Brooks|224666
Hold On|Chord Overstreet|198853
We Don't Talk Anymore|Sara Farell|193762
Beautiful Girls|J-Que Beenz|238010
Something Beautiful|Tim Halperin|236100
Right Here Waiting|Boyce Avenue|248483
Cortes de Aragón|Roberto Diana;Muniesa|72167
Whenever You're Around|Bootstraps|202348
The One That Got Away|Boyce Avenue|247704
With or Without You|Roses & Frey|166943
深夜高速|Kazuyoshi Saito|326706
She's The Song - Acoustic|Nathan Angelo|233306
生きてることが辛いなら|Naotaro Moriyama|273480
My Heart|The Perishers|206653
アクセス|Masaharu Fukuyama|263266
Life's What You Make It|Graham Colton|186109
Memories (Instrumental Guitar)|Guus Dielissen|191506
Duet (feat. Stephanie Briggs)|Penny and Sparrow;Stephanie Briggs|221786
追憶の雨の中 (Original Version)|Masaharu Fukuyama|238866
Shallow|Boyce Avenue;Jennel Garcia|213900
I Want It That Way - Acoustic Covers of Popular Songs|Son&Dad;Filip Nordin|136470
明日へゆけ|Hanare Gumi|372600
青空、ひとりきり - Remastered 2018|Yosui Inoue|260893
Someday|Sakura Fujiwara|235000
All The World (I Tell Myself)|Correatown|273026
Cried Like A Baby|Rory Block|344514
Good Feeling|Violent Femmes|236840
踊る人たち|Hanare Gumi|305866
Si Te Vas|Aberola|216584
So Help Me God|Front Porch Step|257054
To-Do Lists (Color Coded)|She/Her/hers|167999
神無月にかこまれて - Remastered 2018|Yosui Inoue|220213
7 Years|Eric Lumiere|244821
Make It Easy On Yourself|Gail Blanco|226320
Hollow Man|Harley Poe|191552
Waves of Panic|Corporate Hearts|153342
Miranda|Frank Turner|240866
Of Peace, Quiet And Monsters|Dan Andriano in the Emergency Room|261000
Little Life|Frank Turner|215586
Black Girls|Violent Femmes|340266
Kick Your Lawyer in the Face|Days N Daze|140560
Fast Track|Days N Daze|144009
Maria|Harley Poe|196226
"Corinna - From ""The Natch'l Blues"""|Taj Mahal|180920
Tall Cans|Pigeon Pit|186461
You Get What You Give|Chuck Ragan|217293
Four Simple Words|Frank Turner|297093
Jireh (My Provider)|Limoblaze;Lecrae;Happi|168000
Ainda Há Tempo|Criolo|318360
Fellini|Criolo|171989
Lion Man|Criolo|205440
Espiral de Ilusão|Criolo|220800
Yemanjá Chegou|Criolo|258359
Tô Pra Ver|Criolo;Rael|254520
Terapia|BaianaSystem|261400
Aló|Plastilina Mosh|244933
Vasilhame|Criolo|172440
Sucrilhos|Criolo|240226
Chuva Ácida|Criolo|180000
Breaco|Criolo|177240
Reza Forte|BaianaSystem;BNegão|232826
É o Teste|Criolo|279720
Pequenina|Criolo;MC Hariel;Liniker;Maria Vilani;Jaques Morelenbaum|273973
Milonga de Ojos Dorados (Alfredo Zitarrosa) - Live on Pardelion Music|Jorge Drexler;Sebastián Prada|161342
Até Me Emocionei|Criolo|175800
Vida Loka I - Live|Criolo;Emicida;Mano Brown|271840
Demorô|Criolo|138480
Guerra Batalha|BaianaSystem;Liz Reis|146000
Duas Cidades|BaianaSystem|226040
Mariô|Criolo|217400
Só Mais Uma Noite - Live|Criolo;Emicida;Evandro Fióti|188666
Pretos Ganhando Dinheiro Incomoda Demais|Criolo|198920
Samba Sambei|Criolo|222560
La Makinita|Juanafé|226648
Me Corte na Boca do Céu a Morte Não Pede Perdão|Criolo;Milton Nascimento|257146
Menino Mimado|Criolo|227640
Aprendendo a Sobreviver|Criolo|212826
Tengo Luquita|Juanafé|223600
Primavera (Vai Chuva)|Criolo|244533
A Cada Vento - Live|Criolo;Emicida|243373
Detergente|Samuca e a Selva|327836
Nas Águas|Criolo|235560
Plano de Voo|Criolo|218880
Chiquitita|Juanafé|284875
Freguês da Meia Noite|Criolo|249600
Hora da Decisão|Criolo|248520
Jah Jah Revolta, Pt. 2|BaianaSystem|309493
Dia da Caça|BaianaSystem|269986
Fio de Pumo (Padê Onã)|Criolo|249960
Pegue Pra Ela|Criolo|265200
Filha do Maneco|Criolo|105360
Cria de Favela|Criolo|171480
Boca Fofa|Criolo|140280
Calçada|Criolo|206760
Zica Vai Lá - Live|Criolo;Emicida|238346
Subirusdoistiozin - Live|Criolo;Emicida|211280
Darker Shade of Black|Jackie Mittoo|194293
Meghar Jolonga|Pompi|205597
Queens Highway|Menahan Street Band|67720
Etérea|Criolo|253097
Cabeça de Papel|BaianaSystem|149720
Invisível|BaianaSystem|195040
Lambada de Oceanía, África y América|Los Pirañas|246613
Fogo (Versão Estendida)|BaianaSystem;Orquestra Afrosinfônica|250354
Nauliza|BaianaSystem;Makavelli;Jaymitta|220670
Mediterráneo|Jorge Drexler|206999
Me Dê Motivo|Criolo|267853
Sonar (Adubado)|BaianaSystem;Buguinha Dub;Curumin;Edgar|174538
Forasteiro|BaianaSystem|210373
Oxidados|Plastilina Mosh|148000
À Beça|Samuca e a Selva|321351
Sueño Erótico|Los Amigos Invisibles|242373
Negro Amor (It's All Over Now, Baby Clue)|Jorge Drexler;Gal Costa|246568
Povo Guerreiro|Criolo|219071
Navio|BaianaSystem|339413
No Sapatinho|Criolo|303120
São Jorge|Metá Metá|214177
O Segundo Sol|BaianaSystem;Cássia Eller|148905
Amar Es Algo Más|Los Amigos Invisibles|426306
Redoma|BaianaSystem;Samba de Lata de Tijuaçú|156733
Viva (Melô Dos Vileiros) - Live|Criolo;Emicida|213960
Samba Sambei (Dub Mix)|Criolo|220653
CertoPeloCertoh|BaianaSystem;VANDAL|165160
Fat City Strut|Mandrill|199360
Fé Cega, Faca Amolada|Samuca e a Selva;Luedji Luna|261552
La Bala|Juanafé|213680
Chocolate|Criolo|181013
Mariô - Live|Criolo|267480
Demorô - Live|Criolo;Emicida|213773
Panela|BaianaSystem;As Ganhadeiras de Itapuã|173413
Reza Forte|BaianaSystem;BNegão|232293
Human Disco Ball|Plastilina Mosh|214960
Bala na Agulha|BaianaSystem|247000
La Jardinera|Juanafé|222408
Makoti|Hugh Masekela|274933
Nontsokolo|Hugh Masekela|356333
Soul Makossa|Manu Dibango|265586
Triunfo - Live|Criolo;Emicida|273426
Grajauex - Live|Criolo;Emicida|191453
District Six - Live|Hugh Masekela|527506
Não Existe Amor Em SP - Live|Criolo;Emicida|392480
Women Of The Sun|Hugh Masekela|334520
Bogotá - Live|Criolo;Emicida|369773
Black Organ|Jackie Mittoo|191506
Dikalo - Remix 97|Manu Dibango|247626
District Six - Live|Hugh Masekela|527506
Stop That Train|Ernest Ranglin|336933
Atrévete-Te-Te|Calle 13|239306
Shimmy Shimmy Ya|El Michels Affair|145880
Ruby|Ali Farka Touré;Toumani Diabaté|355840
4 da Manhã – Deluxe Edition|Criolo|213480
Água (Versão Estendida)|BaianaSystem;Orquestra Afrosinfônica;Antonio Carlos & Jocafi|306750
Organdí|Jorge Drexler|400362
Sólo los dos (feat. Ferraz)|Los Amigos Invisibles;Ferraz|210870
Tô pra Onda|Afrocidade|235567
Eres Mis Ganas|Los Amigos Invisibles|315600
Bienvenidos A Mi Mundo|Calle 13|237026
Tá Amarrado|OQuadro;Dimak|232826
Agente Russo|Nomade Orquestra;Russo Passapusso|311453
